taxonid,family,genus,scientificname,specificepithet,infraspecificepithet,scientificnameauthorship,taxonomicstatus,taxonid_base,scientificName_base
117186,Polypodiaceae,Polypodium,Polypodium capense L.f.,capense,NA,L.f.,SINONIMO,90852,Alsophila capensis
581493,Pottiaceae,Tortula,Tortula squarrosum (Brid.) Brid.,squarrosum,NA,(Brid.) Brid.,SINONIMO,96810,Leptodontium viticulosoides
581727,Sphagnaceae,Sphagnum,Sphagnum submolluscum Hampe,submolluscum,NA,Hampe,SINONIMO,97038,Sphagnum gracilescens
135042,NA,Podosira,Podosira subtilis Ostenfeld,subtilis,NA,Ostenfeld,SINONIMO,98192,Thalassiosira subtilis
122916,NA,Navicula,Navicula aspera Ehrenb.,aspera,NA,Ehrenb.,SINONIMO,98202,Trachyneis aspera
98668,NA,Nitzschia,Nitzschia punctata (W.Sm.) Grunow,punctata,NA,(W.Sm.) Grunow,SINONIMO,98234,Tryblionella punctata
119173,NA,Pleurosigma,Pleurosigma balticum (Ehrenberg) W.Smith,balticum,NA,(Ehrenberg) W.Smith,SINONIMO,98505,Gyrosigma balticum
134955,NA,Eunotia,Eunotia amphioxys Ehrenberg,amphioxys,NA,Ehrenberg,SINONIMO,98512,Hantzschia amphioxys
130900,NA,Fucus,Fucus racemosus Forssk.,racemosus,NA,Forssk.,SINONIMO,99074,Caulerpa racemosa
99084,NA,Caulerpa,Caulerpa clavifera (Turner) C.Agardh,clavifera,NA,(Turner) C.Agardh,SINONIMO,99074,Caulerpa racemosa
99567,NA,Sargassum,Sargassum rigidulum Kütz.,rigidulum,NA,Kütz.,SINONIMO,99566,Sargassum cymosum
81756,Calophyllaceae,Caraipa,Caraipa excelsa Ducke,excelsa,NA,Ducke,SINONIMO,6829,Caraipa densifolia
81763,Calophyllaceae,Caraipa,Caraipa melhemiana Paula,melhemiana,NA,Paula,SINONIMO,6829,Caraipa densifolia
101246,Calophyllaceae,Caraipa,Caraipa variabilis Cambess.,variabilis,NA,Cambess.,SINONIMO,6829,Caraipa densifolia
101233,Calophyllaceae,Caraipa,Caraipa laxiflora Benth.,laxiflora,NA,Benth.,SINONIMO,6829,Caraipa densifolia
101230,Calophyllaceae,Caraipa,Caraipa insidiosa Barb.Rodr.,insidiosa,NA,Barb.Rodr.,SINONIMO,6829,Caraipa densifolia
101222,Calophyllaceae,Caraipa,Caraipa fasciculata Cambess.,fasciculata,NA,Cambess.,SINONIMO,6829,Caraipa densifolia
101232,Calophyllaceae,Caraipa,Caraipa laurifolia Spruce ex Choisy,laurifolia,NA,Spruce ex Choisy,SINONIMO,6829,Caraipa densifolia
32383,Podostemaceae,Castelnavia,Castelnavia lindmaniana Warm.,lindmaniana,NA,Warm.,,32385,Castelnavia multipartita
32381,Podostemaceae,Castelnavia,Castelnavia fimbriata Tul. & Wedd.,fimbriata,NA,Tul. & Wedd.,SINONIMO,32385,Castelnavia multipartita
599039,Piperaceae,Piper,Piper tetraphyllum G. Forst.,tetraphyllum,NA,G. Forst.,SINONIMO,12724,Peperomia tetraphylla
103643,Fabaceae,Swartzia,Swartzia elegans Schott,elegans,NA,Schott,SINONIMO,23187,Swartzia myrtifolia
116213,Fabaceae,Cassia,Cassia incurvata Benth.,incurvata,NA,Benth.,SINONIMO,27971,Chamaecrista incurvata
130234,Poaceae,Agrostis,Agrostis ramboi Parodi,ramboi,NA,Parodi,SINONIMO,104948,Bromidium ramboi
105066,Turneraceae,Piriqueta,Piriqueta caroliniana (Walter) Urb.,caroliniana,NA,(Walter) Urb.,SINONIMO,14982,Piriqueta cistoides
105062,Turneraceae,Turnera,Turnera cistoides L.,cistoides,NA,L.,SINONIMO,14982,Piriqueta cistoides
601128,Turneraceae,Piriqueta,Piriqueta caroliniana var. exasperata Urb.,caroliniana,exasperata,Urb.,SINONIMO,14982,Piriqueta cistoides
105057,Turneraceae,Turnera,Turnera duarteana Cambess.,duarteana,NA,Cambess.,SINONIMO,14983,Piriqueta duarteana
107557,NA,Penium,Penium closterioides Ralfs,closterioides,NA,Ralfs,SINONIMO,107129,Closterium closterioides
133878,NA,Hyalotheca,Hyalotheca dissiliens (Nordst.) Boldt var. dissiliens form. bidentula,dissiliens,dissiliens,(Nordst.) Boldt,SINONIMO,107458,Hyalotheca dissiliens
134720,NA,Micrasterias,Micrasterias sol (Ehrenb.) Kütz.,sol,NA,(Ehrenb.) Kütz.,SINONIMO,107502,Micrasterias radiosa
107529,NA,Penium,Penium digitus Bréb. ex Ralfs,digitus,NA,Bréb. ex Ralfs,SINONIMO,107528,Netrium digitus
135037,NA,Penium,Penium oblongum De Bary,oblongum,NA,De Bary,SINONIMO,107536,Netrium oblongum
107744,NA,Arthrodesmus,Arthrodesmus subulatus Kütz.,subulatus,NA,Kütz.,SINONIMO,107743,Staurodesmus subulatus
134757,NA,Sphaerozosma,Sphaerozosma wallichii J.Jacobsen,wallichii,NA,J.Jacobsen,SINONIMO,107750,Teilingia wallichii
134471,NA,Closterium,Closterium brebissonii Menegh.,brebissonii,NA,Menegh.,SINONIMO,107756,Tetmemorus brebissonii
107768,NA,Xanthidium,Xanthidium antilopaeum var. triquetrum P.Lundell,antilopaeum,triquetrum,P.Lundell,SINONIMO,107767,Xanthidium antilopaeum
102735,NA,Trachelomonas,Trachelomonas scabra Playfair,scabra,NA,Playfair,SINONIMO,102733,Strombomonas scabra
605324,Iridaceae,Alophia,Alophia hauthalii Kuntze,hauthalii,NA,Kuntze,SINONIMO,111484,Cypella hauthalii
117482,Pteridaceae,Acrostichum,Acrostichum polypodioides L.,polypodioides,NA,L.,SINONIMO,111495,Pleopeltis polypodioides
9521,Melastomataceae,Leandra,Leandra confusa Cogn.,confusa,NA,Cogn.,SINONIMO,9515,Leandra carassana
105774,Melastomataceae,Leandra,Leandra sublanata var. alpha Wurdack,sublanata,alpha,Wurdack,SINONIMO,9515,Leandra carassana
9530,Melastomataceae,Leandra,Leandra dispar (Gardner) Cogn.,dispar,NA,(Gardner) Cogn.,SINONIMO,9515,Leandra carassana
103517,Melastomataceae,Leandra,Leandra sublanata Cogn.,sublanata,NA,Cogn.,SINONIMO,9515,Leandra carassana
100811,NA,Thamnophora,Thamnophora hypnoides Bory,hypnoides,NA,Bory,SINONIMO,100807,Spyridia hypnoides
100808,NA,Spyridia,Spyridia aculeata (C.Agardh ex Decne.) Kütz.,aculeata,NA,(C.Agardh ex Decne.) Kütz.,SINONIMO,100807,Spyridia hypnoides
9623,Melastomataceae,Leandra,Leandra sylvatica Cogn.,sylvatica,NA,Cogn.,SINONIMO,9596,Leandra polystachya
111352,Melastomataceae,Leandra,Leandra simplicicaulis (Naudin) Cogn.,simplicicaulis,NA,(Naudin) Cogn.,SINONIMO,9596,Leandra polystachya
115220,Fabaceae,Copaiba,Copaiba martii (Hayne) Kuntze,martii,NA,(Hayne) Kuntze,SINONIMO,82966,Copaifera martii
134516,Lythraceae,Friedlandia,Friedlandia amoena Chamisso & Schlechtendal,amoena,NA,Chamisso & Schlechtendal,SINONIMO,8778,Diplusodon virgatus
134515,Lythraceae,Diplusodon,Diplusodon amoenus (Cham. et Schltdl.) DC.,amoenus,NA,(Cham. et Schltdl.) DC.,SINONIMO,8778,Diplusodon virgatus
130902,NA,Fucus,Fucus serrulatus Forssk.,serrulatus,NA,Forssk.,SINONIMO,99098,Caulerpa serrulata
17413,Eriocaulaceae,Syngonanthus,Syngonanthus xeranthemoides (Bong.) Ruhland var. xeranthemoides,xeranthemoides,xeranthemoides,(Bong.) Ruhland,SINONIMO,116678,Comanthera xeranthemoides
7677,Eriocaulaceae,Syngonanthus,Syngonanthus xeranthemoides (Bong.) Ruhland,xeranthemoides,NA,(Bong.) Ruhland,SINONIMO,116678,Comanthera xeranthemoides
53137,Eriocaulaceae,Dupatya,Dupatya xeranthemoides (Bong.) Kuntze,xeranthemoides,NA,(Bong.) Kuntze,SINONIMO,116678,Comanthera xeranthemoides
53321,Eriocaulaceae,Eriocaulon,Eriocaulon xeranthemoides Bong.,xeranthemoides,NA,Bong.,SINONIMO,116678,Comanthera xeranthemoides
53627,Eriocaulaceae,Paepalanthus,Paepalanthus xeranthemoides (Bong.) Körn.,xeranthemoides,NA,(Bong.) Körn.,SINONIMO,116678,Comanthera xeranthemoides
128422,Marcgraviaceae,Ruyschia,Ruyschia guianensis (Aubl.) Sw.,guianensis,NA,(Aubl.) Sw.,SINONIMO,19598,Souroubea guianensis
581575,Rhacocarpaceae,Harrisonia,Harrisonia inermis (Müll. Hal.) Ångstr.,inermis,NA,(Müll. Hal.) Ångstr.,SINONIMO,117205,Rhacocarpus inermis
134778,NA,Staurastrum,Staurastrum cuspidatum Bréb.,cuspidatum,NA,Bréb.,SINONIMO,107727,Staurodesmus cuspidatus
83741,Fabaceae,Stryphnodendron,Stryphnodendron purpureum Ducke,purpureum,NA,Ducke,SINONIMO,78982,Stryphnodendron guianense
20553,Polygalaceae,Polygala,Polygala hebeclada DC.,hebeclada,NA,DC.,SINONIMO,127257,Asemeia hebeclada
81510,Cactaceae,Phyllocactus,Phyllocactus phyllanthus (L.) Link,phyllanthus,NA,(L.) Link,SINONIMO,1512,Epiphyllum phyllanthus
596038,Cactaceae,Rhipsalis,Rhipsalis phyllanthus (L.) K.Schum.,phyllanthus,NA,(L.) K.Schum.,SINONIMO,1512,Epiphyllum phyllanthus
47081,Bromeliaceae,Tillandsia,Tillandsia lingulata L.,lingulata,NA,L.,SINONIMO,6093,Guzmania lingulata
91408,Lycopodiaceae,Huperzia,Huperzia linifolia (L.) Trevis.,linifolia,NA,(L.) Trevis.,SINONIMO,128516,Phlegmariurus linifolius
45822,Bromeliaceae,Aregelia,Aregelia makoyana (Regel) Mez,makoyana,NA,(Regel) Mez,SINONIMO,6253,Nidularium innocentii
46248,Bromeliaceae,Gemellaria,Gemellaria innocentii (Lem.) Pinel ex Lem.,innocentii,NA,(Lem.) Pinel ex Lem.,SINONIMO,6253,Nidularium innocentii
46515,Bromeliaceae,Neoregelia,Neoregelia makoyana (Regel) L.B.Sm.,makoyana,NA,(Regel) L.B.Sm.,SINONIMO,6253,Nidularium innocentii
46570,Bromeliaceae,Nidularium,Nidularium lineatum Mez,lineatum,NA,Mez,SINONIMO,6253,Nidularium innocentii
46890,Bromeliaceae,Regelia,Regelia makoyana (Regel) Lindm.,makoyana,NA,(Regel) Lindm.,SINONIMO,6253,Nidularium innocentii
5325,Asteraceae,Gochnatia,Gochnatia polymorpha (Less.) Cabrera,polymorpha,NA,(Less.) Cabrera,SINONIMO,130869,Moquiniastrum polymorphum
117289,Asteraceae,Spadonia,Spadonia polymorpha Less.,polymorpha,NA,Less.,SINONIMO,130869,Moquiniastrum polymorphum
126686,Asteraceae,Baccharis,Baccharis lessingiana DC.,lessingiana,NA,DC.,SINONIMO,130869,Moquiniastrum polymorphum
98593,NA,Navicula,Navicula braunii Grunow,braunii,NA,Grunow,SINONIMO,119326,Pinnularia brauniana
119327,NA,Pinnularia,Pinnularia braunii (Grunow) Cleve,braunii,NA,(Grunow) Cleve,SINONIMO,119326,Pinnularia brauniana
110137,Solanaceae,Solanum,Solanum xiphocephalum L.B.Sm. & Downs,xiphocephalum,NA,L.B.Sm. & Downs,SINONIMO,14846,Solanum rufescens
127363,Solanaceae,Solanum,Solanum coronatum Vell.,coronatum,NA,Vell.,SINONIMO,136901,Solanum rufescens
139081,Solanaceae,Solanum,Solanum rufescens var. glabrescens Sendtn.,rufescens,glabrescens,Sendtn.,SINONIMO,14846,Solanum rufescens
127398,Solanaceae,Solanum,Solanum dumetorum Dunal,dumetorum,NA,Dunal,SINONIMO,136901,Solanum rufescens
582038,Plantaginaceae,Plantago,Plantago australis subsp. macrostachya (Decne.) Rahn,australis,macrostachya,(Decne.) Rahn,SINONIMO,12914,Plantago australis
601555,Plantaginaceae,Plantago,Plantago myosuros var. latifolia Speg.,myosuros,latifolia,Speg.,SINONIMO,12914,Plantago australis
581901,Plantaginaceae,Plantago,Plantago australis Lam. subsp. australis,australis,australis,Lam.,SINONIMO,12914,Plantago australis
581976,Plantaginaceae,Plantago,Plantago australis subsp. angustifolia (Pilg.) Rahn,australis,angustifolia,(Pilg.) Rahn,SINONIMO,12914,Plantago australis
581975,Plantaginaceae,Plantago,Plantago australis subsp. hirtella (Kunth) Rahn,australis,hirtella,(Kunth) Rahn,SINONIMO,12914,Plantago australis
128302,Plantaginaceae,Plantago,Plantago bicallosa Decne.,bicallosa,NA,Decne.,SINONIMO,12914,Plantago australis
128304,Plantaginaceae,Plantago,Plantago cantagallensis Zahlbr. ex Wawra,cantagallensis,NA,Zahlbr. ex Wawra,SINONIMO,12914,Plantago australis
128307,Plantaginaceae,Plantago,Plantago gigantea Decne.,gigantea,NA,Decne.,SINONIMO,12914,Plantago australis
128308,Plantaginaceae,Plantago,Plantago hirtella Kunth,hirtella,NA,Kunth,SINONIMO,12914,Plantago australis
135833,Plantaginaceae,Plantago,Plantago leptophylla Decne.,leptophylla,NA,Decne.,SINONIMO,12914,Plantago australis
135720,Plantaginaceae,Plantago,Plantago macrostachya Decne.,macrostachya,NA,Decne.,SINONIMO,12914,Plantago australis
581979,Plantaginaceae,Plantago,Plantago bicallosa var. angustifolia Pilg.,bicallosa,angustifolia,Pilg.,SINONIMO,12914,Plantago australis
601285,Plantaginaceae,Plantago,Plantago tomentosa var. glabrescens Schltdl. ex J.A.Schmidt,tomentosa,glabrescens,Schltdl. ex J.A.Schmidt,SINONIMO,12914,Plantago australis
600257,Plantaginaceae,Plantago,Plantago accrescens Pilg.,accrescens,NA,Pilg.,SINONIMO,12914,Plantago australis
77028,Verbenaceae,Lippia,Lippia nodiflora Cham.,nodiflora,NA,Cham.,SINONIMO,39728,Phyla nodiflora
77153,Verbenaceae,Phyla,Phyla nodiflora var. galapagensis Moldenke,nodiflora,galapagensis,Moldenke,SINONIMO,39728,Phyla nodiflora
77032,Verbenaceae,Lippia,Lippia nodiflora var. sarmentosa (Willd.) Schauer,nodiflora,sarmentosa,(Willd.) Schauer,SINONIMO,39728,Phyla nodiflora
77154,Verbenaceae,Phyla,Phyla nodiflora var. incisa (Small) Moldenke,nodiflora,incisa,(Small) Moldenke,SINONIMO,39728,Phyla nodiflora
77155,Verbenaceae,Phyla,Phyla nodiflora var. longifolia Moldenke,nodiflora,longifolia,Moldenke,SINONIMO,39728,Phyla nodiflora
77030,Verbenaceae,Lippia,Lippia nodiflora var. minor Gillies & Hook.,nodiflora,minor,Gillies & Hook.,SINONIMO,39728,Phyla nodiflora
77029,Verbenaceae,Lippia,Lippia nodiflora var. acutifolia Kuntze,nodiflora,acutifolia,Kuntze,SINONIMO,39728,Phyla nodiflora
77156,Verbenaceae,Phyla,Phyla nodiflora var. sericea Moldenke,nodiflora,sericea,Moldenke,SINONIMO,39728,Phyla nodiflora
77157,Verbenaceae,Phyla,Phyla nodiflora var. texensis Moldenke,nodiflora,texensis,Moldenke,SINONIMO,39728,Phyla nodiflora
39729,Verbenaceae,Phyla,Phyla strigulosa (M.Martens & Galeotti) Moldenke,strigulosa,NA,(M.Martens & Galeotti) Moldenke,SINONIMO,39728,Phyla nodiflora
76636,Verbenaceae,Blairia,Blairia nodiflora (L.) Gaertn.,nodiflora,NA,(L.) Gaertn.,SINONIMO,39728,Phyla nodiflora
76863,Verbenaceae,Lantana,Lantana larranagae Moldenke,larranagae,NA,Moldenke,SINONIMO,39728,Phyla nodiflora
76904,Verbenaceae,Lantana,Lantana repens Sessé & Moc.,repens,NA,Sessé & Moc.,SINONIMO,39728,Phyla nodiflora
76944,Verbenaceae,Lippia,Lippia aegyptiaca Carrière,aegyptiaca,NA,Carrière,SINONIMO,39728,Phyla nodiflora
76984,Verbenaceae,Lippia,Lippia filiformis Schrad.,filiformis,NA,Schrad.,SINONIMO,39728,Phyla nodiflora
77007,Verbenaceae,Lippia,Lippia incisa (Small) Tidestr.,incisa,NA,(Small) Tidestr.,SINONIMO,39728,Phyla nodiflora
77055,Verbenaceae,Lippia,Lippia sarmentosa (Willd.) Spreng.,sarmentosa,NA,(Willd.) Spreng.,SINONIMO,39728,Phyla nodiflora
76987,Verbenaceae,Lippia,Lippia fruticosa (Mill.) K.Kenn. ex R.W.Sanders,fruticosa,NA,(Mill.) K.Kenn. ex R.W.Sanders,SINONIMO,39728,Phyla nodiflora
77051,Verbenaceae,Lippia,Lippia repens (Bertol.) Spreng.,repens,NA,(Bertol.) Spreng.,SINONIMO,39728,Phyla nodiflora
77018,Verbenaceae,Lippia,Lippia litoralis Phil.,litoralis,NA,Phil.,SINONIMO,39728,Phyla nodiflora
77148,Verbenaceae,Phyla,Phyla chinensis Lour.,chinensis,NA,Lour.,SINONIMO,39728,Phyla nodiflora
77160,Verbenaceae,Phyla,Phyla yucatana Moldenke,yucatana,NA,Moldenke,SINONIMO,39728,Phyla nodiflora
77151,Verbenaceae,Phyla,Phyla incisa Small,incisa,NA,Small,SINONIMO,39728,Phyla nodiflora
77149,Verbenaceae,Phyla,Phyla filiformis (Schrad.) Meikle,filiformis,NA,(Schrad.) Meikle,SINONIMO,39728,Phyla nodiflora
77337,Verbenaceae,Verbena,Verbena elliptica Willd. ex Spreng.,elliptica,NA,Willd. ex Spreng.,SINONIMO,39728,Phyla nodiflora
77329,Verbenaceae,Verbena,Verbena cuneata Willd. ex Spreng.,cuneata,NA,Willd. ex Spreng.,SINONIMO,39728,Phyla nodiflora
77317,Verbenaceae,Verbena,Verbena capitata Forssk.,capitata,NA,Forssk.,SINONIMO,39728,Phyla nodiflora
77410,Verbenaceae,Verbena,Verbena nodiflora L.,nodiflora,NA,L.,SINONIMO,39728,Phyla nodiflora
77446,Verbenaceae,Verbena,Verbena repens Bertol.,repens,NA,Bertol.,SINONIMO,39728,Phyla nodiflora
77454,Verbenaceae,Verbena,Verbena sarmentosa Willd.,sarmentosa,NA,Willd.,SINONIMO,39728,Phyla nodiflora
77506,Verbenaceae,Zappania,Zappania nodiflora (L.) Lam.,nodiflora,NA,(L.) Lam.,SINONIMO,39728,Phyla nodiflora
77509,Verbenaceae,Zappania,Zappania repens (Bertol.) Bertol.,repens,NA,(Bertol.) Bertol.,SINONIMO,39728,Phyla nodiflora
77510,Verbenaceae,Zappania,Zappania suberosa Spreng.,suberosa,NA,Spreng.,SINONIMO,39728,Phyla nodiflora
77158,Verbenaceae,Phyla,Phyla strigulosa var. parvifolia (Moldenke) Moldenke,strigulosa,parvifolia,(Moldenke) Moldenke,SINONIMO,39728,Phyla nodiflora
77031,Verbenaceae,Lippia,Lippia nodiflora var. repens (Bertol.) Schauer,nodiflora,repens,(Bertol.) Schauer,SINONIMO,39728,Phyla nodiflora
77152,Verbenaceae,Phyla,Phyla nodiflora var. antillana Moldenke,nodiflora,antillana,Moldenke,SINONIMO,39728,Phyla nodiflora
597979,Verbenaceae,Lippia,Lippia reptans Kunth,reptans,NA,Kunth,SINONIMO,39728,Phyla nodiflora
76911,Verbenaceae,Lantana,Lantana sarmentosa Spreng.,sarmentosa,NA,Spreng.,SINONIMO,39728,Phyla nodiflora
123827,NA,Ceratium,Ceratium tripos var. breve Ostenfeld et Schmidt,tripos,breve,Ostenfeld et Schmidt,SINONIMO,581960,Tripos brevis
104027,NA,Ceratium,Ceratium brevis (Ostenf. & J.Schmidt) Schröd.,brevis,NA,(Ostenf. & J.Schmidt) Schröd.,SINONIMO,581960,Tripos brevis
98859,NA,Neoceratium,Neoceratium brevis (Ostenf. & J.Schmidt) F.Gómez et al.,brevis,NA,(Ostenf. & J.Schmidt) F.Gómez et al.,SINONIMO,581960,Tripos brevis
103711,NA,Neoceratium,Neoceratium candelabrum (Ehrenb.) F.Gómez et al.,candelabrum,NA,(Ehrenb.) F.Gómez et al.,SINONIMO,581964,Tripos candelabrus
104028,NA,Ceratium,Ceratium candelabrum (Ehrenb.) F.Stein,candelabrum,NA,(Ehrenb.) F.Stein,SINONIMO,581964,Tripos candelabrus
129845,NA,Ceratium,"Ceratium balechii Meave, Okolodkov & M.E.Zamudio",balechii,NA,"Meave, Okolodkov & M.E.Zamudio",SINONIMO,581968,Tripos balechii
123443,NA,Ceratium,Ceratium gibberum var. contortum Gourret,gibberum,contortum,Gourret,SINONIMO,581997,Tripos contortus
98861,NA,Neoceratium,Neoceratium contortum (Gourret) F.Gómez et al.,contortum,NA,(Gourret) F.Gómez et al.,SINONIMO,581997,Tripos contortus
104029,NA,Ceratium,Ceratium contortum (Gourret) Cleve,contortum,NA,(Gourret) Cleve,SINONIMO,581997,Tripos contortus
98870,NA,Neoceratium,Neoceratium fusus (Ehrenb.) F.Gómez et al.,fusus,NA,(Ehrenb.) F.Gómez et al.,SINONIMO,582055,Tripos fusus
104244,NA,Ceratium,Ceratium fusus (Ehrenb.) Dujard.,fusus,NA,(Ehrenb.) Dujard.,SINONIMO,582055,Tripos fusus
130022,NA,Peridinium,Peridinium fusus Ehrenberg,fusus,NA,Ehrenberg,SINONIMO,582055,Tripos fusus
104251,NA,Ceratium,Ceratium furca (Ehrenb.) Clap. & Lachm.,furca,NA,(Ehrenb.) Clap. & Lachm.,SINONIMO,582017,Tripos furca
123438,NA,Peridinium,Peridinium furca Ehrenb.,furca,NA,Ehrenb.,SINONIMO,582017,Tripos furca
98868,NA,Neoceratium,Neoceratium furca (Ehrenb.) F.Gómez et al.,furca,NA,(Ehrenb.) F.Gómez et al.,SINONIMO,582017,Tripos furca
128434,Convolvulaceae,Jacquemontia,Jacquemontia alba N.E.Br.,alba,NA,N.E.Br.,SINONIMO,7072,Jacquemontia blanchetii
139236,Convolvulaceae,Convolvulus,Convolvulus blanchetii (Moric.) Steud.,blanchetii,NA,(Moric.) Steud.,SINONIMO,7072,Jacquemontia blanchetii
139229,Convolvulaceae,Montejacquia,Montejacquia blanchetii (Moric.) Roberty,blanchetii,NA,(Moric.) Roberty,SINONIMO,7072,Jacquemontia blanchetii
129329,Convolvulaceae,Ipomoea,Ipomoea filipedunculata Rusby,filipedunculata,NA,Rusby,SINONIMO,7072,Jacquemontia blanchetii
52963,Eriocaulaceae,Dupatya,Dupatya bongardii (Kunth) Kuntze,bongardii,NA,(Kunth) Kuntze,SINONIMO,7570,Paepalanthus bongardii
53186,Eriocaulaceae,Eriocaulon,Eriocaulon decumbens Steud.,decumbens,NA,Steud.,SINONIMO,596016,Paepalanthus bongardi
601628,Convolvulaceae,Evolvulus,Evolvulus echioides var. longepilosus Choisy,echioides,longepilosus,Choisy,SINONIMO,7003,Evolvulus glomeratus
130672,Apiaceae,Eryngium,Eryngium erosum Urb.,erosum,NA,Urb.,SINONIMO,26420,Eryngium junceum
600323,Apiaceae,Eryngium,Eryngium lineare Pohl ex Urb.,lineare,NA,Pohl ex Urb.,SINONIMO,26420,Eryngium junceum
111009,Cannaceae,Canna,Canna coccinea Mill.,coccinea,NA,Mill.,SINONIMO,110628,Canna indica
111010,Cannaceae,Canna,Canna patens (Aiton) Roscoe,patens,NA,(Aiton) Roscoe,SINONIMO,110628,Canna indica
111011,Cannaceae,Canna,Canna speciosa Roscoe ex Sims,speciosa,NA,Roscoe ex Sims,SINONIMO,110628,Canna indica
111013,Cannaceae,Canna,Canna cearensis Huber,cearensis,NA,Huber,SINONIMO,110628,Canna indica
111012,Cannaceae,Canna,Canna polyclada Wawra,polyclada,NA,Wawra,SINONIMO,110628,Canna indica
596090,Cannaceae,Canna,Canna compacta Roscoe,compacta,NA,Roscoe,SINONIMO,110628,Canna indica
596879,Cannaceae,Canna,Canna carnea Roscoe,carnea,NA,Roscoe,SINONIMO,110628,Canna indica
595531,Cannaceae,Canna,Canna discolor Lindl.,discolor,NA,Lindl.,SINONIMO,110628,Canna indica
594625,Cannaceae,Canna,Canna edulis Ker Gawl.,edulis,NA,Ker Gawl.,SINONIMO,110628,Canna indica
598739,Cannaceae,Canna,Canna lamberti Lindl. ex Ker Gawl.,lamberti,NA,Lindl. ex Ker Gawl.,SINONIMO,110628,Canna indica
597409,Cannaceae,Canna,Canna lanuginosa Roscoe,lanuginosa,NA,Roscoe,SINONIMO,110628,Canna indica
593884,Cannaceae,Canna,Canna lutea Mill.,lutea,NA,Mill.,SINONIMO,110628,Canna indica
596071,Cannaceae,Canna,Canna warszewiczii A. Dietr.,warszewiczii,NA,A. Dietr.,SINONIMO,110628,Canna indica
594293,Tropaeolaceae,Chymocarpus,Chymocarpus pentaphyllus (Lam.) D.Don,pentaphyllus,NA,(Lam.) D.Don,SINONIMO,14977,Tropaeolum pentaphyllum
596430,Piperaceae,Piper,Piper glabellum Sw.,glabellum,NA,Sw.,SINONIMO,12653,Peperomia glabella
598866,Linaceae,Linum,Linum junceum A. Saint-HIlaire,junceum,NA,A. Saint-HIlaire,SINONIMO,8617,Linum littorale
594488,Linaceae,Linum,Linum litorale A.St.-Hil.,litorale,NA,A.St.-Hil.,,8617,Linum littorale
71036,Phyllanthaceae,Phyllanthus,Phyllanthus microphyllus var. genuinus Müll.Arg.,microphyllus,genuinus,Müll.Arg.,SINONIMO,38538,Phyllanthus microphyllus
82811,Fabaceae,Cassia,Cassia nictitans L.,nictitans,NA,L.,SINONIMO,22877,Chamaecrista nictitans
81694,Celastraceae,Salacia,Salacia obovata (Rich.) Peyr.,obovata,NA,(Rich.) Peyr.,SINONIMO,81692,Salacia multiflora
600718,Celastraceae,Salacia,Salacia obovata var. amazonica Peyr.,obovata,amazonica,Peyr.,SINONIMO,605746,Salacia multiflora
601363,Celastraceae,Salacia,Salacia obovata var. guianensis  Peyr.,obovata,guianensis, Peyr.,SINONIMO,81692,Salacia multiflora
605321,Celastraceae,Salacia,Salacia obovata (Rich.) Peyr. var. obovata,obovata,obovata,(Rich.) Peyr.,SINONIMO,605746,Salacia multiflora
605322,Celastraceae,Salacia,Salacia obovata var. emarginata  Peyr.,obovata,emarginata, Peyr.,SINONIMO,81692,Salacia multiflora
81698,Celastraceae,Salacia,Salacia pittieriana A.C. Sm.,pittieriana,NA,A.C. Sm.,SINONIMO,605746,Salacia multiflora
44061,Arecaceae,Cocos,Cocos graminifolia var. nana Drude,graminifolia,nana,Drude,SINONIMO,15738,Syagrus graminifolia
44060,Arecaceae,Cocos,Cocos graminifolia var. glazioviana Dammer,graminifolia,glazioviana,Dammer,SINONIMO,15738,Syagrus graminifolia
44818,Arecaceae,Syagrus,Syagrus graminifolia var. nana (Drude) Becc.,graminifolia,nana,(Drude) Becc.,SINONIMO,15738,Syagrus graminifolia
44059,Arecaceae,Cocos,Cocos graminifolia Drude,graminifolia,NA,Drude,SINONIMO,15738,Syagrus graminifolia
109412,Fabaceae,Aldina,Aldina latifolia var. pubescens R.S.Cowan,latifolia,pubescens,R.S.Cowan,SINONIMO,82624,Aldina latifolia
109411,Fabaceae,Aldina,Aldina amazonica M.Yu.Gontsch. & Yakovlev,amazonica,NA,M.Yu.Gontsch. & Yakovlev,SINONIMO,82624,Aldina latifolia
606043,Fabaceae,Aldina,Aldina latifolia var. pubescens R.S. Cowan,latifolia,pubescens,R.S. Cowan,SINONIMO,82624,Aldina latifolia
22843,Fabaceae,Caesalpinia,Caesalpinia pluviosa DC.,pluviosa,NA,DC.,SINONIMO,605754,Cenostigma pluviosum
109778,Fabaceae,Poincianella,Poincianella pluviosa (DC.) L.P.Queiroz,pluviosa,NA,(DC.) L.P.Queiroz,SINONIMO,605754,Cenostigma pluviosum
82706,Fabaceae,Caesalpinia,Caesalpinia pyramidalis Tul.,pyramidalis,NA,Tul.,SINONIMO,606076,Cenostigma pyramidale
109818,Fabaceae,Poincianella,Poincianella pyramidalis (Tul.) L.P.Queiroz,pyramidalis,NA,(Tul.) L.P.Queiroz,SINONIMO,606076,Cenostigma pyramidale
607597,Arecaceae,Euterpe,Euterpe chaunostachys Burret,chaunostachys,NA,Burret,SINONIMO,606408,Prestoea acuminata
